x,y,count
77.0,71.0,1.0
78.0,34.0,4.0
78.0,36.0,1.0
78.0,38.0,1.0
78.0,42.0,1.0
78.0,43.0,1.0
78.0,70.0,5.0
79.0,58.0,1.0
79.0,59.0,2.0
79.0,60.0,1.0
79.0,62.0,1.0
79.0,63.0,3.0
79.0,69.0,1.0
80.0,34.0,1.0
80.0,59.0,1.0
80.0,61.0,2.0
80.0,63.0,2.0
81.0,36.0,1.0
81.0,37.0,1.0
85.0,70.0,1.0
91.0,78.0,1.0
